filename,search_strategy,heuristic_strategy,combination,run,cost,time,nodes_explored,feasible,optimal,heuristic_time,heuristic_calls,heuristic_improvements,bb_time,heuristic_efficiency,num_users,num_sets
scp49.txt,hybrid_df_bf,intermediate,hybrid_df_bf_intermediate,1,664.0,120.03957295417786,1484,True,False,53.84027266502381,11,2,66.19930028915405,0.1818181818181818,200,1000
scp49.txt,hybrid_df_bf,advanced,hybrid_df_bf_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp49.txt,most_fractional,none,most_fractional_none,1,inf,120.00082540512084,3014,False,False,0.0,0,0,120.00082540512084,0.0,200,1000
scp49.txt,most_fractional,basic,most_fractional_basic,1,747.0,120.03835272789,2936,True,False,0.2849946022033691,15,0,119.75335812568665,0.0,200,1000
scp49.txt,most_fractional,intermediate,most_fractional_intermediate,1,664.0,120.01228022575378,1707,True,False,51.34299993515015,12,2,68.66928029060364,0.1666666666666666,200,1000
scp49.txt,most_fractional,advanced,most_fractional_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp51.txt,depth_first,none,depth_first_none,1,inf,120.01437640190125,1777,False,False,0.0,0,0,120.01437640190125,0.0,200,2000
scp51.txt,depth_first,basic,depth_first_basic,1,289.0,120.05883193016052,1750,True,False,0.4989998340606689,10,0,119.55983209609984,0.0,200,2000
scp51.txt,depth_first,intermediate,depth_first_intermediate,1,269.0,120.0138590335846,284,True,False,97.84842944145204,5,2,22.16542959213257,0.4,200,2000
scp51.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,2000
scp51.txt,breadth_first,none,breadth_first_none,1,inf,120.0401463508606,1733,False,False,0.0,0,0,120.0401463508606,0.0,200,2000
scp51.txt,breadth_first,basic,breadth_first_basic,1,289.0,120.0178804397583,1750,True,False,0.497997522354126,10,0,119.51988291740416,0.0,200,2000
scp51.txt,breadth_first,intermediate,breadth_first_intermediate,1,269.0,120.03974509239195,329,True,False,95.2389199733734,6,2,24.800825119018555,0.3333333333333333,200,2000
